,question,answer,frequently_answer,rewrite
没时间,我每天晚上都要上班啊,同学，那这样行不行，开课后你进课堂待十几分钟打个卡，激活一下回放，到时候有时间了咱们看回放,1,每晚我都要去工作，这是我的职责。
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，能学会吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么差，能学到东西吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，真的能学到东西吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么差，能学得会吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，怎么可能学得会？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么差，能学得动吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，能掌握得住吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么差，能跟得上吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，能学得明白吗？
没信心,水平那么低能学得到吗？？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,水平这么低，能学得透彻吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我真的脑子不太好用，你能帮我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子有点转不动，你能帮到我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子不太好使，你能帮帮我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我真的脑子不太好，你能帮到我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子不太好使，你能帮到我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子不太好用，你能帮帮我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我真的脑子不太好，你能帮帮我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子不太好使，你能帮到我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我脑子不太好用，你能帮到我吗？
没信心,真的能帮的到我吗？青青老师我脑子不好使的,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,青青老师，我真的脑子不太好使，你能帮帮我吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,学起来难不难呢？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,这东西容易学吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,学习这个容易上手吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,这个好学吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,学这个简单吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,这个东西学起来容易吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,学这个难不难？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,这个容易掌握吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,学起来简单吗？
没信心,好不好学呢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,这个东西学起来容易学吗？
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学习的速度比较慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学东西的速度较慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学习起来比较慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学东西的速度比较慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学习新知识的速度较慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学东西的速度不是很快
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学习的速度不是很快
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学东西的速度比较缓慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学习的速度比较缓慢
没信心,我学的比较慢,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我学东西的速度不是特别快
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对这个一无所知，我能学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我完全不明白，可以开始学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对这个完全不了解，能开始学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对此一无所知，可以学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我啥都不懂，可以开始学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对这个完全没概念，能学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对此一无所知，可以开始学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我完全不懂这个，可以学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我对这个完全不了解，能开始学习吗？
没信心,我啥也不懂啊，不知道能学习吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我啥都不懂，可以开始学习吗？
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,感谢老师的讲解，不过我不确定自己能否完全理解，毕竟我是六十年代出生的。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的教导，但我不确定自己能否跟上，因为我出生于六十年代。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的指导，不过我不确定自己能否理解，因为我已经六十年代的人了。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的帮助，但我不确定自己能否听懂，因为我属于六十年代出生的一代。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的讲解，不过我不确定自己能否理解，因为我已经是六十年代的人了。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的教导，但我不确定自己能否跟上，因为我出生于六十年代。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的指导，不过我不确定自己能否理解，因为我已经是六十年代出生的人了。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的帮助，但我不确定自己能否听懂，因为我属于六十年代的一代。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的讲解，不过我不确定自己能否理解，因为我已经是六十年代出生的人了。
没信心,谢谢老师不知我能不能听懂，我也是六十年代的人,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，感谢您的教导，但我不确定自己能否跟上，因为我出生于六十年代。
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能理解吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够听明白吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我听得懂吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能领会吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够理解这些内容吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够听懂这些话吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够明白这些话的意思吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能理解这些话的意思吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够听懂你说的话吗？
没信心,我能听懂吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我能够理解你说的话吗？
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不清楚是否能够理解
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不确定对方能否明白
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不知道对方是否能听懂
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不确定能否被理解
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不清楚是否能被听懂
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不知道是否能被理解
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不确定能否被对方理解
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不清楚对方能否听懂
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不知道能否被对方听懂
没信心,不知道能不能听懂,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不确定是否能被对方理解
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年纪大了还能学会吗？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年龄增长后是否还能学习？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年纪大了学习还有可能吗？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年龄大了是否还能掌握新知识？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年纪大了还能不能学习新东西？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年龄增长了还能不能学会新技能？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年纪大了是否还能继续学习？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年龄大了还能不能学习新事物？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年纪大了是否还能学会新东西？
没信心,年龄大了能学会么？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,年龄增长后还能不能学习新知识？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快50岁了，记忆力下降，没有收入，一直在家照顾孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,已经接近50岁，记忆力衰退，没有稳定的收入来源，一直在家带孩子，学习这个技能有意义吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我40多岁了，记忆力变差，没有经济来源，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快50岁了，记忆力减退，没有收入，一直在家带孩子，学习这个技能有帮助吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我40多岁了，记忆力不好，没有收入，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快50岁了，记忆力下降，没有收入来源，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我40多岁了，记忆力衰退，没有收入，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快50岁了，记忆力变差，没有收入，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我40多岁了，记忆力不好，没有收入来源，一直在家带孩子，学习这个技能有用吗？
没信心,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快50岁了，记忆力减退，没有经济来源，一直在家带孩子，学习这个技能有用吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，您好，我感觉自己可能学不会，您觉得有可能吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，我有点担心自己学不会，您认为有可能吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，您好，我有点怀疑自己能不能学会，您怎么看？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，我担心自己学不会，您觉得我有可能学会吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，您好，我有点不确定自己能不能学会，您觉得有可能吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，我有点担心自己学不会，您认为我有机会学会吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，您好，我有点怀疑自己学不会，您觉得我有可能学会吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，我担心自己学不会，您觉得我有机会学会吗？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，您好，我有点不确定自己能不能学会，您怎么看？
没信心,老师你好，我能学会吗？我好像不会,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,老师，我有点担心自己学不会，您认为我有可能学会吗？
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,一定要带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,务必带上我这个不聪明的学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,请一定带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,千万不能落下我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何都要带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何也得带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何都得带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何也请带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何也请务必带上我这个笨学生
没信心,必须带我这笨学生,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,无论如何也请千万带上我这个笨学生
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我带着十一个月大的孙子，一个快六十岁的人能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,一个快六十岁的我，带着十一个月大的孙子，能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我接近六十岁了，带着十一个月大的孙子，我能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,带着十一个月大的孙子，一个快六十岁的人能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快六十岁了，带着这么小的孙子，我能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,一个快六十岁的老人，带着十一个月大的孙子，能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我接近六十岁，带着十一个月大的孙子，我能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,一个快六十岁的我，带着这么小的孙子，能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,我快六十岁了，带着十一个月大的孙子，能学会吗？
没信心,我带着十一个月的孙子，我快六十岁了学得会吗？,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,一个快六十岁的老人，带着这么小的孙子，我能学会吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，还能学会吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁的人，可以学会吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有可能吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还来得及吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有机会吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有可能成功吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有希望吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有潜力吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有可能掌握吗？
没信心,五十多了，能学会吗,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,五十多岁了，学习还有可能实现吗？
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记忆力不佳，前面学到的东西后面就忘了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,注意力不集中，前面记住的东西后面就忘记了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记性不好，前面刚记住的东西后面就忘光了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记忆力差，前面记的东西后面就记不住了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,注意力分散，前面学的东西后面就记不住了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记忆力欠佳，前面记住的东西后面就忘了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,注意力不持久，前面记住的东西后面就忘记了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记性差，前面刚记住的东西后面就忘了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,记忆力不好，前面记的东西后面就记不起来了。
没信心,记意力也不好，前面看后面就忘。,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,注意力容易分散，前面记住的东西后面就忘了。
没信心,不知道怎么学,不用担心，你这次参加的就是小白课、老师就是用大白话讲课的，内容通俗易懂，来听一节课就知道了,1,不知道该如何学习
